quad,eg_density,time,site
378,28,pre_project,reference
379,15,pre_project,reference
380,30,pre_project,reference
381,26,pre_project,reference
382,20,pre_project,reference
383,26,pre_project,reference
384,28,pre_project,reference
385,20,pre_project,reference
386,26,pre_project,reference
387,29,pre_project,reference
388,22,pre_project,reference
389,22,pre_project,reference
390,0,pre_project,reference
391,0,pre_project,reference
392,0,pre_project,reference
393,0,pre_project,reference
394,0,pre_project,reference
395,0,pre_project,reference
396,0,pre_project,reference
397,0,pre_project,reference
398,0,pre_project,reference
399,0,pre_project,reference
400,0,pre_project,reference
401,0,pre_project,reference
402,0,pre_project,reference
403,0,pre_project,reference
404,0,pre_project,reference
405,0,pre_project,reference
406,0,pre_project,reference
407,0,pre_project,reference
408,0,pre_project,reference
409,0,pre_project,reference
410,0,pre_project,reference
411,0,pre_project,reference
412,0,pre_project,reference
413,0,pre_project,reference
414,0,pre_project,reference
415,0,pre_project,reference
416,0,pre_project,reference
417,0,pre_project,reference
418,0,pre_project,reference
419,0,pre_project,reference
420,0,pre_project,reference
421,0,pre_project,reference
422,0,pre_project,reference
423,0,pre_project,reference
424,0,pre_project,reference
425,0,pre_project,reference
426,0,pre_project,reference
427,0,pre_project,reference
428,0,pre_project,reference
429,0,pre_project,reference
430,0,pre_project,reference
431,0,pre_project,reference
432,0,pre_project,reference
433,0,pre_project,reference
434,0,pre_project,reference
435,0,pre_project,reference
436,0,pre_project,reference
437,0,pre_project,reference
438,0,pre_project,reference
439,0,pre_project,reference
440,0,pre_project,reference
441,0,pre_project,reference
442,0,pre_project,reference
443,0,pre_project,reference
444,0,pre_project,reference
445,0,pre_project,reference
446,0,pre_project,reference
447,0,pre_project,reference
448,0,pre_project,reference
449,0,pre_project,reference
450,0,pre_project,reference
451,0,pre_project,reference
452,0,pre_project,reference
453,0,pre_project,reference
454,0,pre_project,reference
455,0,pre_project,reference
456,0,pre_project,reference
457,0,pre_project,reference
458,0,pre_project,reference
459,0,pre_project,reference
460,0,pre_project,reference
461,0,pre_project,reference
462,0,pre_project,reference
463,0,pre_project,reference
464,0,pre_project,reference
465,0,pre_project,reference
466,0,pre_project,reference
467,0,pre_project,reference
468,0,pre_project,reference
469,0,pre_project,reference
470,0,pre_project,reference
471,0,pre_project,reference
472,0,pre_project,reference
473,0,pre_project,reference
474,0,pre_project,reference
475,0,pre_project,reference
476,0,pre_project,reference
477,0,pre_project,reference
478,0,pre_project,reference
479,0,pre_project,reference
480,0,pre_project,reference
481,0,pre_project,reference
482,0,pre_project,reference
483,0,pre_project,reference
484,0,pre_project,reference
485,0,pre_project,reference
486,0,pre_project,reference
487,0,pre_project,reference
488,0,pre_project,reference
489,0,pre_project,reference
490,0,pre_project,reference
491,0,pre_project,reference
492,0,pre_project,reference
493,0,pre_project,reference
494,0,pre_project,reference
495,0,pre_project,reference
496,0,pre_project,reference
497,0,pre_project,reference
498,0,pre_project,reference
499,0,pre_project,reference
500,0,pre_project,reference
501,0,pre_project,reference
502,0,pre_project,reference
503,0,pre_project,reference
504,0,pre_project,reference
505,0,pre_project,reference
506,0,pre_project,reference
507,0,pre_project,reference
508,0,pre_project,reference
509,0,pre_project,reference
510,0,pre_project,reference
511,0,pre_project,reference
512,0,pre_project,reference
513,0,pre_project,reference
514,0,pre_project,reference
515,0,pre_project,reference
516,0,pre_project,reference
517,0,pre_project,reference
518,0,pre_project,reference
519,0,pre_project,reference
520,0,pre_project,reference
521,0,pre_project,reference
522,0,pre_project,reference
523,0,pre_project,reference
524,0,pre_project,reference
525,0,pre_project,reference
526,0,pre_project,reference
527,0,pre_project,reference
528,0,pre_project,reference
529,0,pre_project,reference
530,0,pre_project,reference
531,0,pre_project,reference
532,0,pre_project,reference
533,0,pre_project,reference
534,0,pre_project,reference
535,0,pre_project,reference
536,0,pre_project,reference
537,0,pre_project,reference
538,0,pre_project,reference
539,0,pre_project,reference
540,0,pre_project,reference
541,0,pre_project,reference
542,0,pre_project,reference
543,0,pre_project,reference
544,0,pre_project,reference
545,0,pre_project,reference
546,0,pre_project,reference
547,0,pre_project,reference
548,0,pre_project,reference
549,0,pre_project,reference
550,0,pre_project,reference
551,0,pre_project,reference
552,0,pre_project,reference
553,0,pre_project,reference
554,0,pre_project,reference
555,0,pre_project,reference
556,0,pre_project,reference
557,0,pre_project,reference
558,0,pre_project,reference
559,0,pre_project,reference
560,0,pre_project,reference
561,0,pre_project,reference
562,0,pre_project,reference
563,0,pre_project,reference
564,0,pre_project,reference
565,0,pre_project,reference
566,0,pre_project,reference
567,0,pre_project,reference
568,0,pre_project,reference
569,0,pre_project,reference
570,0,pre_project,reference
571,0,pre_project,reference
572,0,pre_project,reference
573,0,pre_project,reference
574,0,pre_project,reference
575,0,pre_project,reference
576,0,pre_project,reference
577,0,pre_project,reference
578,0,pre_project,reference
579,0,pre_project,reference
580,0,pre_project,reference
581,0,pre_project,reference
582,0,pre_project,reference
583,0,pre_project,reference
584,0,pre_project,reference
585,0,pre_project,reference
586,0,pre_project,reference
587,0,pre_project,reference
588,0,pre_project,reference
589,0,pre_project,reference
590,0,pre_project,reference
591,0,pre_project,reference
592,0,pre_project,reference
593,0,pre_project,reference
594,0,pre_project,reference
595,0,pre_project,reference
596,0,pre_project,reference
597,0,pre_project,reference
598,0,pre_project,reference
599,0,pre_project,reference
600,0,pre_project,reference
601,0,pre_project,reference
602,0,pre_project,reference
603,0,pre_project,reference
604,0,pre_project,reference
605,0,pre_project,reference
606,0,pre_project,reference
607,0,pre_project,reference
608,0,pre_project,reference
609,0,pre_project,reference
610,0,pre_project,reference
611,0,pre_project,reference
612,0,pre_project,reference
613,0,pre_project,reference
614,0,pre_project,reference
615,0,pre_project,reference
616,0,pre_project,reference
617,0,pre_project,reference
618,0,pre_project,reference
619,0,pre_project,reference
620,0,pre_project,reference
621,0,pre_project,reference
622,0,pre_project,reference
623,0,pre_project,reference
624,0,pre_project,reference
625,0,pre_project,reference
626,0,pre_project,reference
627,0,pre_project,reference
628,0,pre_project,reference
629,0,pre_project,reference
630,0,pre_project,reference
631,0,pre_project,reference
632,0,pre_project,reference
633,0,pre_project,reference
634,0,pre_project,reference
635,0,pre_project,reference
636,0,pre_project,reference
637,0,pre_project,reference
638,0,pre_project,reference
639,0,pre_project,reference
640,0,pre_project,reference
641,0,pre_project,reference
642,0,pre_project,reference
643,0,pre_project,reference
644,0,pre_project,reference
645,0,pre_project,reference
646,0,pre_project,reference
647,0,pre_project,reference
648,0,pre_project,reference
649,0,pre_project,reference
650,0,pre_project,reference
651,0,pre_project,reference
652,0,pre_project,reference
653,0,pre_project,reference
654,0,pre_project,reference
655,0,pre_project,reference
656,0,pre_project,reference
657,0,pre_project,reference
658,0,pre_project,reference
659,0,pre_project,reference
660,0,pre_project,reference
661,0,pre_project,reference
662,0,pre_project,reference
663,0,pre_project,reference
664,0,pre_project,reference
665,0,pre_project,reference
666,0,pre_project,reference
667,0,pre_project,reference
668,0,pre_project,reference
669,0,pre_project,reference
670,0,pre_project,reference
671,0,pre_project,reference
672,0,pre_project,reference
673,0,pre_project,reference
674,0,pre_project,reference
675,0,pre_project,reference
676,0,pre_project,reference
677,0,pre_project,reference
678,0,pre_project,reference
679,0,pre_project,reference
680,0,pre_project,reference
681,0,pre_project,reference
682,0,pre_project,reference
683,0,pre_project,reference
684,0,pre_project,reference
685,0,pre_project,reference
686,0,pre_project,reference
687,0,pre_project,reference
688,0,pre_project,reference
689,0,pre_project,reference
690,0,pre_project,reference
691,0,pre_project,reference
692,0,pre_project,reference
693,0,pre_project,reference
694,0,pre_project,reference
695,0,pre_project,reference
696,0,pre_project,reference
697,0,pre_project,reference
698,0,pre_project,reference
699,0,pre_project,reference
700,0,pre_project,reference
701,0,pre_project,reference
702,0,pre_project,reference
703,0,pre_project,reference
704,0,pre_project,reference
705,0,pre_project,reference
706,0,pre_project,reference
707,0,pre_project,reference
708,0,pre_project,reference
709,0,pre_project,reference
710,0,pre_project,reference
711,0,pre_project,reference
712,0,pre_project,reference
713,0,pre_project,reference
714,0,pre_project,reference
715,0,pre_project,reference
716,0,pre_project,reference
717,0,pre_project,reference
718,0,pre_project,reference
719,0,pre_project,reference
720,0,pre_project,reference
721,0,pre_project,reference
722,0,pre_project,reference
723,0,pre_project,reference
724,0,pre_project,reference
725,0,pre_project,reference
726,0,pre_project,reference
727,0,pre_project,reference
728,0,pre_project,reference
729,0,pre_project,reference
730,0,pre_project,reference
731,0,pre_project,reference
732,0,pre_project,reference
733,0,pre_project,reference
734,0,pre_project,reference
735,0,pre_project,reference
736,0,pre_project,reference
737,0,pre_project,reference
738,0,pre_project,reference
739,0,pre_project,reference
740,0,pre_project,reference
741,0,pre_project,reference
742,0,pre_project,reference
743,0,pre_project,reference
744,0,pre_project,reference
745,0,pre_project,reference
746,0,pre_project,reference
747,0,pre_project,reference
748,0,pre_project,reference
749,0,pre_project,reference
750,0,pre_project,reference
751,0,pre_project,reference
752,0,pre_project,reference
753,0,pre_project,reference
754,0,pre_project,reference
755,0,pre_project,reference
756,0,pre_project,reference
757,0,pre_project,reference
758,0,pre_project,reference
759,0,pre_project,reference
760,0,pre_project,reference
761,0,pre_project,reference
762,0,pre_project,reference
763,0,pre_project,reference
764,0,pre_project,reference
765,0,pre_project,reference
766,0,pre_project,reference
767,0,pre_project,reference
768,0,pre_project,reference
769,0,pre_project,reference
770,0,pre_project,reference
771,0,pre_project,reference
772,0,pre_project,reference
773,0,pre_project,reference
774,0,pre_project,reference
775,0,pre_project,reference
776,0,pre_project,reference
777,0,pre_project,reference
778,0,pre_project,reference
779,0,pre_project,reference
780,0,pre_project,reference
781,0,pre_project,reference
782,0,pre_project,reference
783,0,pre_project,reference
784,0,pre_project,reference
785,0,pre_project,reference
786,0,pre_project,reference
787,0,pre_project,reference
788,0,pre_project,reference
789,0,pre_project,reference
790,0,pre_project,reference
791,0,pre_project,reference
792,0,pre_project,reference
793,0,pre_project,reference
794,0,pre_project,reference
795,0,pre_project,reference
796,0,pre_project,reference
1,29,1_year_post,reference
2,28,1_year_post,reference
3,20,1_year_post,reference
4,28,1_year_post,reference
5,23,1_year_post,reference
6,18,1_year_post,reference
7,26,1_year_post,reference
8,18,1_year_post,reference
9,16,1_year_post,reference
10,24,1_year_post,reference
11,22,1_year_post,reference
12,24,1_year_post,reference
13,19,1_year_post,reference
14,29,1_year_post,reference
15,28,1_year_post,reference
16,26,1_year_post,reference
17,14,1_year_post,reference
18,23,1_year_post,reference
19,23,1_year_post,reference
20,11,1_year_post,reference
21,19,1_year_post,reference
22,14,1_year_post,reference
23,25,1_year_post,reference
24,18,1_year_post,reference
25,22,1_year_post,reference
26,15,1_year_post,reference
27,21,1_year_post,reference
28,22,1_year_post,reference
29,26,1_year_post,reference
30,31,1_year_post,reference
31,26,1_year_post,reference
32,21,1_year_post,reference
33,20,1_year_post,reference
34,19,1_year_post,reference
35,25,1_year_post,reference
36,32,1_year_post,reference
37,23,1_year_post,reference
38,25,1_year_post,reference
39,23,1_year_post,reference
40,13,1_year_post,reference
41,31,1_year_post,reference
42,19,1_year_post,reference
43,21,1_year_post,reference
44,16,1_year_post,reference
45,25,1_year_post,reference
46,19,1_year_post,reference
47,35,1_year_post,reference
48,24,1_year_post,reference
49,26,1_year_post,reference
50,19,1_year_post,reference
51,17,1_year_post,reference
52,24,1_year_post,reference
53,30,1_year_post,reference
54,19,1_year_post,reference
55,16,1_year_post,reference
56,18,1_year_post,reference
57,23,1_year_post,reference
58,20,1_year_post,reference
59,21,1_year_post,reference
60,22,1_year_post,reference
61,20,1_year_post,reference
62,22,1_year_post,reference
63,26,1_year_post,reference
64,22,1_year_post,reference
65,22,1_year_post,reference
66,20,1_year_post,reference
67,31,1_year_post,reference
68,22,1_year_post,reference
69,27,1_year_post,reference
70,13,1_year_post,reference
71,14,1_year_post,reference
72,23,1_year_post,reference
73,24,1_year_post,reference
74,30,1_year_post,reference
75,24,1_year_post,reference
76,20,1_year_post,reference
77,35,1_year_post,reference
78,19,1_year_post,reference
79,27,1_year_post,reference
80,17,1_year_post,reference
81,25,1_year_post,reference
82,18,1_year_post,reference
83,26,1_year_post,reference
84,19,1_year_post,reference
85,17,1_year_post,reference
86,21,1_year_post,reference
87,25,1_year_post,reference
88,20,1_year_post,reference
89,26,1_year_post,reference
90,17,1_year_post,reference
91,23,1_year_post,reference
92,25,1_year_post,reference
93,27,1_year_post,reference
94,24,1_year_post,reference
95,21,1_year_post,reference
96,18,1_year_post,reference
97,32,1_year_post,reference
98,24,1_year_post,reference
99,18,1_year_post,reference
100,22,1_year_post,reference
101,15,1_year_post,reference
102,19,1_year_post,reference
103,22,1_year_post,reference
104,25,1_year_post,reference
105,33,1_year_post,reference
106,20,1_year_post,reference
107,24,1_year_post,reference
108,15,1_year_post,reference
109,17,1_year_post,reference
110,27,1_year_post,reference
111,20,1_year_post,reference
112,17,1_year_post,reference
113,25,1_year_post,reference
114,22,1_year_post,reference
115,22,1_year_post,reference
116,21,1_year_post,reference
117,28,1_year_post,reference
118,22,1_year_post,reference
119,21,1_year_post,reference
120,27,1_year_post,reference
121,20,1_year_post,reference
122,17,1_year_post,reference
123,22,1_year_post,reference
124,25,1_year_post,reference
125,24,1_year_post,reference
126,25,1_year_post,reference
127,28,1_year_post,reference
128,22,1_year_post,reference
129,32,1_year_post,reference
130,21,1_year_post,reference
131,30,1_year_post,reference
132,18,1_year_post,reference
133,27,1_year_post,reference
134,18,1_year_post,reference
135,26,1_year_post,reference
136,23,1_year_post,reference
137,24,1_year_post,reference
138,26,1_year_post,reference
139,28,1_year_post,reference
140,26,1_year_post,reference
141,23,1_year_post,reference
142,22,1_year_post,reference
143,22,1_year_post,reference
144,27,1_year_post,reference
145,30,1_year_post,reference
146,21,1_year_post,reference
147,26,1_year_post,reference
148,17,1_year_post,reference
149,22,1_year_post,reference
150,22,1_year_post,reference
151,17,1_year_post,reference
152,25,1_year_post,reference
153,26,1_year_post,reference
154,20,1_year_post,reference
155,27,1_year_post,reference
156,29,1_year_post,reference
157,22,1_year_post,reference
158,27,1_year_post,reference
159,23,1_year_post,reference
160,22,1_year_post,reference
161,28,1_year_post,reference
162,19,1_year_post,reference
163,24,1_year_post,reference
164,31,1_year_post,reference
165,19,1_year_post,reference
166,23,1_year_post,reference
167,26,1_year_post,reference
168,28,1_year_post,reference
169,18,1_year_post,reference
170,22,1_year_post,reference
171,24,1_year_post,reference
172,25,1_year_post,reference
173,26,1_year_post,reference
174,25,1_year_post,reference
175,23,1_year_post,reference
176,20,1_year_post,reference
177,26,1_year_post,reference
178,23,1_year_post,reference
179,27,1_year_post,reference
180,27,1_year_post,reference
181,28,1_year_post,reference
182,27,1_year_post,reference
183,23,1_year_post,reference
184,25,1_year_post,reference
185,30,1_year_post,reference
186,21,1_year_post,reference
187,25,1_year_post,reference
188,28,1_year_post,reference
189,13,1_year_post,reference
190,27,1_year_post,reference
191,23,1_year_post,reference
192,30,1_year_post,reference
193,13,1_year_post,reference
194,14,1_year_post,reference
195,25,1_year_post,reference
196,16,1_year_post,reference
197,28,1_year_post,reference
198,19,1_year_post,reference
199,23,1_year_post,reference
200,33,1_year_post,reference
201,20,1_year_post,reference
202,26,1_year_post,reference
203,12,1_year_post,reference
204,24,1_year_post,reference
205,23,1_year_post,reference
206,20,1_year_post,reference
207,22,1_year_post,reference
208,21,1_year_post,reference
209,18,1_year_post,reference
210,27,1_year_post,reference
211,23,1_year_post,reference
212,23,1_year_post,reference
213,18,1_year_post,reference
214,19,1_year_post,reference
215,18,1_year_post,reference
216,18,1_year_post,reference
217,20,1_year_post,reference
218,27,1_year_post,reference
219,21,1_year_post,reference
220,24,1_year_post,reference
221,29,1_year_post,reference
222,31,1_year_post,reference
223,21,1_year_post,reference
224,33,1_year_post,reference
225,33,1_year_post,reference
226,20,1_year_post,reference
227,24,1_year_post,reference
228,16,1_year_post,reference
229,26,1_year_post,reference
230,30,1_year_post,reference
231,24,1_year_post,reference
232,27,1_year_post,reference
233,24,1_year_post,reference
234,23,1_year_post,reference
235,33,1_year_post,reference
236,14,1_year_post,reference
237,24,1_year_post,reference
238,23,1_year_post,reference
239,17,1_year_post,reference
240,22,1_year_post,reference
241,20,1_year_post,reference
242,23,1_year_post,reference
243,35,1_year_post,reference
244,23,1_year_post,reference
245,19,1_year_post,reference
246,18,1_year_post,reference
247,17,1_year_post,reference
248,23,1_year_post,reference
249,19,1_year_post,reference
250,22,1_year_post,reference
251,17,1_year_post,reference
252,28,1_year_post,reference
253,15,1_year_post,reference
254,17,1_year_post,reference
255,24,1_year_post,reference
256,17,1_year_post,reference
257,33,1_year_post,reference
258,37,1_year_post,reference
259,29,1_year_post,reference
260,24,1_year_post,reference
261,23,1_year_post,reference
262,22,1_year_post,reference
263,27,1_year_post,reference
264,19,1_year_post,reference
265,29,1_year_post,reference
266,23,1_year_post,reference
267,24,1_year_post,reference
268,17,1_year_post,reference
269,27,1_year_post,reference
270,18,1_year_post,reference
271,23,1_year_post,reference
272,29,1_year_post,reference
273,19,1_year_post,reference
274,24,1_year_post,reference
275,20,1_year_post,reference
276,28,1_year_post,reference
277,27,1_year_post,reference
278,20,1_year_post,reference
279,26,1_year_post,reference
280,15,1_year_post,reference
281,14,1_year_post,reference
282,20,1_year_post,reference
283,18,1_year_post,reference
284,21,1_year_post,reference
285,22,1_year_post,reference
286,26,1_year_post,reference
287,26,1_year_post,reference
288,22,1_year_post,reference
289,19,1_year_post,reference
290,19,1_year_post,reference
291,22,1_year_post,reference
292,23,1_year_post,reference
293,18,1_year_post,reference
294,24,1_year_post,reference
295,19,1_year_post,reference
296,30,1_year_post,reference
297,22,1_year_post,reference
298,26,1_year_post,reference
299,18,1_year_post,reference
300,17,1_year_post,reference
301,24,1_year_post,reference
302,20,1_year_post,reference
303,16,1_year_post,reference
304,17,1_year_post,reference
305,20,1_year_post,reference
306,22,1_year_post,reference
307,17,1_year_post,reference
308,23,1_year_post,reference
309,25,1_year_post,reference
310,25,1_year_post,reference
311,16,1_year_post,reference
312,23,1_year_post,reference
313,19,1_year_post,reference
314,19,1_year_post,reference
315,29,1_year_post,reference
316,22,1_year_post,reference
317,26,1_year_post,reference
318,24,1_year_post,reference
319,30,1_year_post,reference
320,19,1_year_post,reference
321,24,1_year_post,reference
322,28,1_year_post,reference
323,26,1_year_post,reference
324,20,1_year_post,reference
325,18,1_year_post,reference
326,22,1_year_post,reference
327,30,1_year_post,reference
328,27,1_year_post,reference
329,30,1_year_post,reference
330,20,1_year_post,reference
331,21,1_year_post,reference
332,19,1_year_post,reference
333,22,1_year_post,reference
334,18,1_year_post,reference
335,15,1_year_post,reference
336,25,1_year_post,reference
337,21,1_year_post,reference
338,26,1_year_post,reference
339,24,1_year_post,reference
340,16,1_year_post,reference
341,26,1_year_post,reference
342,35,1_year_post,reference
343,33,1_year_post,reference
344,17,1_year_post,reference
345,16,1_year_post,reference
346,17,1_year_post,reference
347,23,1_year_post,reference
348,31,1_year_post,reference
349,26,1_year_post,reference
350,27,1_year_post,reference
351,29,1_year_post,reference
352,26,1_year_post,reference
353,14,1_year_post,reference
354,24,1_year_post,reference
355,21,1_year_post,reference
356,16,1_year_post,reference
357,36,1_year_post,reference
358,23,1_year_post,reference
359,23,1_year_post,reference
360,31,1_year_post,reference
361,26,1_year_post,reference
362,23,1_year_post,reference
363,23,1_year_post,reference
364,23,1_year_post,reference
365,25,1_year_post,reference
366,18,1_year_post,reference
367,27,1_year_post,reference
368,25,1_year_post,reference
369,26,1_year_post,reference
370,24,1_year_post,reference
371,30,1_year_post,reference
372,19,1_year_post,reference
373,28,1_year_post,reference
374,19,1_year_post,reference
375,24,1_year_post,reference
376,25,1_year_post,reference
377,20,1_year_post,reference
378,23,1_year_post,reference
379,28,1_year_post,reference
380,17,1_year_post,reference
381,25,1_year_post,reference
382,31,1_year_post,reference
383,24,1_year_post,reference
384,24,1_year_post,reference
385,22,1_year_post,reference
386,17,1_year_post,reference
387,29,1_year_post,reference
388,28,1_year_post,reference
389,16,1_year_post,reference
390,0,1_year_post,reference
391,0,1_year_post,reference
392,0,1_year_post,reference
393,0,1_year_post,reference
394,0,1_year_post,reference
395,0,1_year_post,reference
396,0,1_year_post,reference
397,0,1_year_post,reference
398,0,1_year_post,reference
399,0,1_year_post,reference
400,0,1_year_post,reference
401,0,1_year_post,reference
402,0,1_year_post,reference
403,0,1_year_post,reference
404,0,1_year_post,reference
405,0,1_year_post,reference
406,0,1_year_post,reference
407,0,1_year_post,reference
408,0,1_year_post,reference
409,0,1_year_post,reference
410,0,1_year_post,reference
411,0,1_year_post,reference
412,0,1_year_post,reference
413,0,1_year_post,reference
414,0,1_year_post,reference
415,0,1_year_post,reference
416,0,1_year_post,reference
417,0,1_year_post,reference
418,0,1_year_post,reference
419,0,1_year_post,reference
420,0,1_year_post,reference
421,0,1_year_post,reference
422,0,1_year_post,reference
423,0,1_year_post,reference
424,0,1_year_post,reference
425,0,1_year_post,reference
426,0,1_year_post,reference
427,0,1_year_post,reference
428,0,1_year_post,reference
429,0,1_year_post,reference
430,0,1_year_post,reference
431,0,1_year_post,reference
432,0,1_year_post,reference
433,0,1_year_post,reference
434,0,1_year_post,reference
435,0,1_year_post,reference
436,0,1_year_post,reference
437,0,1_year_post,reference
438,0,1_year_post,reference
439,0,1_year_post,reference
440,0,1_year_post,reference
441,0,1_year_post,reference
442,0,1_year_post,reference
443,0,1_year_post,reference
444,0,1_year_post,reference
445,0,1_year_post,reference
446,0,1_year_post,reference
447,0,1_year_post,reference
448,0,1_year_post,reference
449,0,1_year_post,reference
450,0,1_year_post,reference
451,0,1_year_post,reference
452,0,1_year_post,reference
453,0,1_year_post,reference
454,0,1_year_post,reference
455,0,1_year_post,reference
456,0,1_year_post,reference
457,0,1_year_post,reference
458,0,1_year_post,reference
459,0,1_year_post,reference
460,0,1_year_post,reference
461,0,1_year_post,reference
462,0,1_year_post,reference
463,0,1_year_post,reference
464,0,1_year_post,reference
465,0,1_year_post,reference
466,0,1_year_post,reference
467,0,1_year_post,reference
468,0,1_year_post,reference
469,0,1_year_post,reference
470,0,1_year_post,reference
471,0,1_year_post,reference
472,0,1_year_post,reference
473,0,1_year_post,reference
474,0,1_year_post,reference
475,0,1_year_post,reference
476,0,1_year_post,reference
477,0,1_year_post,reference
478,0,1_year_post,reference
479,0,1_year_post,reference
480,0,1_year_post,reference
481,0,1_year_post,reference
482,0,1_year_post,reference
483,0,1_year_post,reference
484,0,1_year_post,reference
485,0,1_year_post,reference
486,0,1_year_post,reference
487,0,1_year_post,reference
488,0,1_year_post,reference
489,0,1_year_post,reference
490,0,1_year_post,reference
491,0,1_year_post,reference
492,0,1_year_post,reference
493,0,1_year_post,reference
494,0,1_year_post,reference
495,0,1_year_post,reference
496,0,1_year_post,reference
497,0,1_year_post,reference
498,0,1_year_post,reference
499,0,1_year_post,reference
500,0,1_year_post,reference
501,0,1_year_post,reference
502,0,1_year_post,reference
503,0,1_year_post,reference
504,0,1_year_post,reference
505,0,1_year_post,reference
506,0,1_year_post,reference
507,0,1_year_post,reference
508,0,1_year_post,reference
509,0,1_year_post,reference
510,0,1_year_post,reference
511,0,1_year_post,reference
512,0,1_year_post,reference
513,0,1_year_post,reference
514,0,1_year_post,reference
515,0,1_year_post,reference
516,0,1_year_post,reference
517,0,1_year_post,reference
518,0,1_year_post,reference
519,0,1_year_post,reference
520,0,1_year_post,reference
521,0,1_year_post,reference
522,0,1_year_post,reference
523,0,1_year_post,reference
524,0,1_year_post,reference
525,0,1_year_post,reference
526,0,1_year_post,reference
527,0,1_year_post,reference
528,0,1_year_post,reference
529,0,1_year_post,reference
530,0,1_year_post,reference
531,0,1_year_post,reference
532,0,1_year_post,reference
533,0,1_year_post,reference
534,0,1_year_post,reference
535,0,1_year_post,reference
536,0,1_year_post,reference
537,0,1_year_post,reference
538,0,1_year_post,reference
539,0,1_year_post,reference
540,0,1_year_post,reference
541,0,1_year_post,reference
542,0,1_year_post,reference
543,0,1_year_post,reference
544,0,1_year_post,reference
545,0,1_year_post,reference
546,0,1_year_post,reference
547,0,1_year_post,reference
548,0,1_year_post,reference
549,0,1_year_post,reference
550,0,1_year_post,reference
551,0,1_year_post,reference
552,0,1_year_post,reference
553,0,1_year_post,reference
554,0,1_year_post,reference
555,0,1_year_post,reference
556,0,1_year_post,reference
557,0,1_year_post,reference
558,0,1_year_post,reference
559,0,1_year_post,reference
560,0,1_year_post,reference
561,0,1_year_post,reference
562,0,1_year_post,reference
563,0,1_year_post,reference
564,0,1_year_post,reference
565,0,1_year_post,reference
566,0,1_year_post,reference
567,0,1_year_post,reference
568,0,1_year_post,reference
569,0,1_year_post,reference
570,0,1_year_post,reference
571,0,1_year_post,reference
572,0,1_year_post,reference
573,0,1_year_post,reference
574,0,1_year_post,reference
575,0,1_year_post,reference
576,0,1_year_post,reference
577,0,1_year_post,reference
578,0,1_year_post,reference
579,0,1_year_post,reference
580,0,1_year_post,reference
581,0,1_year_post,reference
582,0,1_year_post,reference
583,0,1_year_post,reference
584,0,1_year_post,reference
585,0,1_year_post,reference
586,0,1_year_post,reference
587,0,1_year_post,reference
588,0,1_year_post,reference
589,0,1_year_post,reference
590,0,1_year_post,reference
591,0,1_year_post,reference
592,0,1_year_post,reference
593,0,1_year_post,reference
594,0,1_year_post,reference
595,0,1_year_post,reference
596,0,1_year_post,reference
597,0,1_year_post,reference
598,0,1_year_post,reference
599,0,1_year_post,reference
600,0,1_year_post,reference
601,0,1_year_post,reference
602,0,1_year_post,reference
603,0,1_year_post,reference
604,0,1_year_post,reference
605,0,1_year_post,reference
606,0,1_year_post,reference
607,0,1_year_post,reference
608,0,1_year_post,reference
609,0,1_year_post,reference
610,0,1_year_post,reference
611,0,1_year_post,reference
612,0,1_year_post,reference
613,0,1_year_post,reference
614,0,1_year_post,reference
615,0,1_year_post,reference
616,0,1_year_post,reference
617,0,1_year_post,reference
618,0,1_year_post,reference
619,0,1_year_post,reference
620,0,1_year_post,reference
621,0,1_year_post,reference
622,0,1_year_post,reference
623,0,1_year_post,reference
624,0,1_year_post,reference
625,0,1_year_post,reference
626,0,1_year_post,reference
627,0,1_year_post,reference
628,0,1_year_post,reference
629,0,1_year_post,reference
630,0,1_year_post,reference
631,0,1_year_post,reference
632,0,1_year_post,reference
633,0,1_year_post,reference
634,0,1_year_post,reference
635,0,1_year_post,reference
636,0,1_year_post,reference
637,0,1_year_post,reference
638,0,1_year_post,reference
639,0,1_year_post,reference
640,0,1_year_post,reference
641,0,1_year_post,reference
642,0,1_year_post,reference
643,0,1_year_post,reference
644,0,1_year_post,reference
645,0,1_year_post,reference
646,0,1_year_post,reference
647,0,1_year_post,reference
648,0,1_year_post,reference
649,0,1_year_post,reference
650,0,1_year_post,reference
651,0,1_year_post,reference
652,0,1_year_post,reference
653,0,1_year_post,reference
654,0,1_year_post,reference
655,0,1_year_post,reference
656,0,1_year_post,reference
657,0,1_year_post,reference
658,0,1_year_post,reference
659,0,1_year_post,reference
660,0,1_year_post,reference
661,0,1_year_post,reference
662,0,1_year_post,reference
663,0,1_year_post,reference
664,0,1_year_post,reference
665,0,1_year_post,reference
666,0,1_year_post,reference
667,0,1_year_post,reference
668,0,1_year_post,reference
669,0,1_year_post,reference
670,0,1_year_post,reference
671,0,1_year_post,reference
672,0,1_year_post,reference
673,0,1_year_post,reference
674,0,1_year_post,reference
675,0,1_year_post,reference
676,0,1_year_post,reference
677,0,1_year_post,reference
678,0,1_year_post,reference
679,0,1_year_post,reference
680,0,1_year_post,reference
681,0,1_year_post,reference
682,0,1_year_post,reference
683,0,1_year_post,reference
684,0,1_year_post,reference
685,0,1_year_post,reference
686,0,1_year_post,reference
687,0,1_year_post,reference
688,0,1_year_post,reference
689,0,1_year_post,reference
